Henson,18,male,Bull Terrier,01/01/2019,11/10/2019,yellow,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT3 6CX
Bannister,8,female,Papillon,26/10/2019,06/10/2019,black,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT3 6CE
Koziel,14,female,Bull Terrier Miniature,01/01/2019,11/10/2019,black,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT71 1SU
Madian,16,male,Irish Setter,16/09/2019,06/10/2019,brown,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT3 2NJ
Eurydice,5,female,West Highland White Terrier,29/09/2019,06/10/2019,black and brown,medium,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT13 4XY
Godiva,5,female,Australian Kelpie,16/11/2019,06/10/2019,brown,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT76 1WV
Min,2,male,Rhodesian Ridgeback,01/01/2019,11/10/2019,yellow,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT67 2BZ
Heller,1,male,Clumber Spaniel,13/09/2019,06/10/2019,gray and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT10 8LN
Ondine,13,male,Great Dane,01/01/2019,11/10/2019,yellow,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT46 4GA
Nicolle,1,male,Labrador Retriever,01/01/2019,11/10/2019,black,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT4 1GE
Finstad,15,male,Foxhound,02/11/2019,06/10/2019,black,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT57 7ST
Natie,17,male,Irish Terrier,01/01/2019,11/10/2019,golden,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT31 6FO
Cleland,12,male,Bulldog,21/02/2019,11/10/2019,yellow,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT80 7PN
Dennison,8,male,German Short-Haired Pointer,01/01/2019,11/10/2019,black,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT7 2MR
Chally,5,male,Dalmatian,01/01/2019,11/10/2019,yellow,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT13 9IY
Babbette,3,male,Poodle Toy,21/02/2019,11/10/2019,yellow,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT59 9AA
Howland,9,female,Afghan Hound,15/09/2019,28/09/2019,apricot,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT45 4JE
Everett,11,male,Schnauzer Giant,24/08/2019,28/09/2019,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT17 9UN
Icken,18,female,Bull Terrier Miniature,21/09/2019,28/09/2019,black,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT30 3HK
Birkett,13,male,Dachshund (Miniature Smooth Haired),05/08/2019,28/09/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT38 8XQ
Cave,10,female,Brittany,11/08/2019,28/09/2019,black and brown,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT13 7VQ
Roselle,3,female,Lakeland Terrier,05/08/2019,28/09/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT80 9DP
Ella,14,male,Japanese Akita,07/10/2019,24/09/2019,striped,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT14 9MZ
Hartnett,18,male,Tibetan Mastiff,10/09/2019,28/09/2019,striped,medium,large,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT39 4RX
Dikmen,3,male,Foxhound,10/09/2019,06/10/2019,brown and white,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT15 2YU
Cyd,1,male,Cavalier King Charles Spaniel,06/10/2019,05/10/2019,striped,short,medium,no,yes,yes,yes,yes,yes,yes,flat,BT31 4ZU
Gustavo,12,female,Greyhound,06/10/2019,05/10/2019,striped,short,medium,no,yes,yes,yes,yes,yes,yes,flat,BT48 1GK
Vidal,1,female,Bernese Mountain Dog,05/09/2019,27/09/2019,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT53 3BS
Pradeep,5,male,Hungarian Vizsla,26/09/2019,26/09/2019,red and white,medium,small,yes,yes,yes,yes,yes,yes,yes,flat,BT68 3UY
Bette,7,male,Flat-Coated Retriever,13/09/2019,28/09/2019,black and white,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT58 3OG
Schatz,1,male,Basset Fauve de Bretagne,05/10/2019,05/10/2019,sable,medium,large,no,yes,yes,yes,yes,yes,no,both flat and garden,BT43 1ZG
Kirsteni,17,female,Chinese Crested,21/09/2019,28/09/2019,brown,medium,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT44 9GH
Margi,3,male,Dogue de Bordeaux,18/09/2019,28/09/2019,black,short,small,no,yes,yes,yes,yes,yes,no,both flat and garden,BT8 1QC
Goldarina,7,male,Briard,21/09/2019,28/09/2019,black,medium,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT45 7TA
Eduardo,11,female,English Setter,05/09/2019,27/09/2019,brown,short,large,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT35 6EQ
Justina,9,female,Australian Terrier,05/08/2019,28/09/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT75 4HZ
Pain,2,male,Leonberger,20/09/2019,19/09/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT16 8BG
Arta,12,female,Pug,24/08/2019,15/09/2019,black and brown,medium,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT57 5OQ
Gerrard,2,male,Basenji,03/08/2019,04/09/2019,tricolor,wirehaired,medium,yes,yes,yes,yes,yes,yes,no,garden,BT21 6HL
Grail,10,female,Greyhound,22/05/2019,03/09/2019,saddle back,short,large,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT28 4WA
Clerc,13,male,Australian Kelpie,24/09/2019,09/09/2019,tricolor,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT43 1RD
Jasen,3,male,Bracco Italiano,19/09/2019,19/09/2019,black and white,short,large,yes,yes,yes,yes,yes,yes,no,flat,BT78 5UB
Gaskins,9,female,Alaskan Malamute,01/09/2019,21/09/2019,brown and white,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT49 9ZA
Berriman,8,female,Clumber Spaniel,19/07/2019,03/09/2019,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT69 2WK
Cohby,9,male,Pharaoh Hound,30/08/2019,17/09/2019,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT22 3SZ
Turnheim,2,female,Poodle Miniature,05/09/2019,15/09/2019,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT71 6SO
Osric,12,male,Bulldog,12/10/2019,05/09/2019,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 6SJ
Panaggio,16,female,Newfoundland,08/08/2019,06/09/2019,brown,short,large,yes,yes,yes,no,yes,yes,yes,flat,BT20 9RA
Venditti,3,male,Japanese Spitz,01/10/2019,19/09/2019,black,long,large,no,yes,yes,no,yes,yes,yes,both flat and garden,BT25 1WV
Adonis,8,female,Tibetan Mastiff,05/09/2019,12/09/2019,brown,short,medium,yes,yes,yes,no,yes,yes,yes,both flat and garden,BT34 1IA
Bunker,15,female,Belgian Shepherd Dog Tervueren,12/09/2019,14/09/2019,white,medium,small,yes,yes,yes,no,yes,yes,yes,flat,BT63 3BB
Turro,5,female,Chihuahua (Smooth Coat),05/09/2019,05/09/2019,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT33 3WJ
Rawdan,16,male,Soft Coated Wheaten Terrier,17/09/2019,17/09/2019,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,flat,BT2 2ZW
Stephie,15,male,Clumber Spaniel,01/09/2019,15/09/2019,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT37 6PM
Juditha,2,male,Portuguese Water Dog,07/08/2019,04/09/2019,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT41 4CJ
Guadalupe,14,female,German Wire-Haired Pointer,01/08/2019,05/09/2019,spotty,short,medium,yes,yes,yes,yes,no,yes,no,flat,BT65 9RP
Dewitt,15,male,Manchester Terrier,12/04/2018,28/08/2019,black,short,large,yes,yes,yes,yes,no,yes,no,flat,BT55 5AD
Casady,2,female,Schnauzer Standard,03/08/2019,22/08/2019,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT72 3UI
Mick,1,female,Curly-Coated Retriever,06/09/2019,23/08/2019,brown,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT75 7TB
Ardelis,9,male,Portuguese Water Dog,06/07/2018,28/08/2019,black,short,large,yes,yes,yes,yes,no,yes,no,flat,BT58 4RN
Morice,5,male,West Highland White Terrier,06/08/2019,22/08/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT74 3JG
Erle,7,male,Parson Jack Russell Terrier,16/07/2019,02/09/2019,black and white,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT59 7AO
Trumaine,18,male,Irish Water Spaniel,05/05/2017,28/08/2019,black and tan,short,small,yes,yes,yes,yes,yes,yes,no,flat,BT57 2GD
Frederique,11,female,Shetland Sheepdog,08/08/2017,28/08/2019,gray,short,large,yes,yes,yes,yes,yes,yes,no,flat,BT35 3UM
Daveda,16,female,English Springer Spaniel,08/07/2019,12/08/2019,brown,short,large,yes,yes,yes,yes,no,yes,no,flat,BT75 4ST
Roux,1,male,Newfoundland,14/03/2019,28/08/2019,black and tan,short,medium,yes,yes,yes,yes,no,yes,no,flat,BT22 4DD
Hinze,12,female,Lowchen,20/08/2019,26/08/2019,apricot,medium,medium,yes,yes,yes,yes,yes,yes,no,flat,BT50 3SV
Sedda,6,female,Boston Terrier,30/12/2017,28/08/2019,saddle back,medium,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT35 3GL
Helse,2,male,German Wire-Haired Pointer,19/06/2018,28/08/2019,brown and white,wirehaired,medium,yes,yes,yes,yes,yes,yes,no,flat,BT44 7JZ
Trevethick,18,male,Basset Fauve de Bretagne,31/08/2019,16/08/2019,saddle back,medium,large,no,yes,yes,yes,yes,yes,no,flat,BT13 9DS
Maag,17,male,Australian Silky Terrier,12/09/2019,28/08/2019,black and tan,wirehaired,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT72 4NA
Maggio,5,male,English Toy Terrier (Black & Tan),02/03/2019,28/08/2019,black,short,medium,no,yes,yes,yes,yes,yes,no,flat,BT5 1HI
Tillfourd,5,male,Belgian Shepherd Dog Malinois,17/08/2019,28/08/2019,black and tan,medium,small,no,yes,yes,yes,yes,yes,no,flat,BT24 8WI
Celinka,10,male,French Bulldog,15/04/2018,28/08/2019,brown and white,short,medium,yes,yes,yes,yes,yes,yes,no,flat,BT79 4ZF
Merdith,2,male,Australian Terrier,04/08/2019,28/08/2019,black and white,medium,medium,yes,yes,yes,no,yes,yes,no,both flat and garden,BT43 9SY
Rheba,9,female,Chinese Crested,14/12/2018,28/08/2019,brown and white,medium,small,yes,yes,yes,yes,yes,yes,no,flat,BT52 9JO
Dagley,5,male,Keeshond,11/12/2018,27/07/2019,white,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT57 2IF
Abran,6,female,Pharaoh Hound,03/02/2018,01/08/2019,saddle back,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT29 4FJ
Linzy,12,male,Weimaraner,20/04/2019,20/07/2019,spotty,short,medium,yes,yes,yes,yes,yes,yes,no,flat,BT3 6QU
Maitilde,10,male,Poodle Toy,24/07/2019,23/07/2019,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT74 6VP
Giuditta,1,male,German Spitz Klein,01/07/2014,26/07/2019,white,short,small,no,yes,yes,yes,yes,yes,no,flat,BT73 3WP
Makell,10,male,Collie (Smooth),27/08/2018,27/07/2019,gray and black,wirehaired,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT2 6KS
Thema,10,male,Tibetan Mastiff,17/07/2019,07/08/2019,apricot,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT26 8FG
Pownall,16,female,Nova Scotia Duck Tolling Retriever,23/06/2019,27/07/2019,striped,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT54 2HO
Sitra,7,male,Kerry Blue Terrier,30/07/2019,15/07/2019,yellow-brown,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT48 2OT
Karl,15,male,Bichon Frise,20/01/2018,27/07/2019,brown and white,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT1 1DS
Buine,7,female,Australian Kelpie,04/05/2018,27/07/2019,tricolor,short,medium,yes,yes,yes,yes,yes,yes,no,garden,BT80 4FO
Julienne,14,male,Irish Water Spaniel,24/07/2019,23/07/2019,black,short,small,yes,yes,yes,yes,yes,yes,no,flat,BT39 6WX
Bianchi,17,female,Belgian Shepherd Dog Groenendael,03/08/2019,04/08/2019,brown,short,small,yes,yes,yes,yes,yes,yes,no,flat,BT67 4KH
Crocker,3,male,Basset Hound,27/08/2018,27/07/2019,tricolor,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 5OF
Karina,10,female,Beagle,05/12/2018,27/07/2019,black,short,large,yes,yes,yes,yes,yes,yes,yes,garden,BT54 2RV
Sherrer,7,male,Maremma Sheepdog,17/04/2019,27/07/2019,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT48 1LJ
Haerr,10,female,Mastiff,27/08/2018,27/07/2019,tricolor,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT25 2AU
Eustasius,16,female,Tibetan Terrier,03/08/2018,29/07/2019,golden,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT9 7GQ
LaRue,2,male,Welsh Springer Spaniel,21/09/2018,27/07/2019,yellow-brown,wirehaired,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT49 1DU
Obla,13,male,Sloughi,05/12/2018,27/07/2019,black,short,large,yes,yes,yes,yes,yes,yes,yes,garden,BT24 1IM
Davey,11,male,Maltese,07/07/2019,13/07/2019,black,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT58 3MR
Mariand,18,male,Dachshund (Miniature Smooth Haired),29/05/2019,02/07/2019,red,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT23 4KG
Lyndsey,14,male,Irish Terrier,23/06/2019,13/07/2019,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT67 2GI
Mavra,11,male,German Short-Haired Pointer,06/07/2019,06/07/2019,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT15 2HJ
Par,2,female,Japanese Spitz,28/01/2019,10/07/2019,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT74 6AT
Gotthard,12,male,Pointer,04/07/2019,13/07/2019,black and brown,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT30 9II
Mariandi,4,male,Italian Greyhound,03/08/2019,02/07/2019,black and brown,short,small,yes,yes,yes,yes,yes,yes,yes,garden,BT75 9FA
Hurst,1,female,English Setter,01/06/2019,05/07/2019,brown,short,large,yes,yes,yes,yes,yes,yes,yes,garden,BT57 4WP
Brook,11,female,Border Terrier,10/12/2018,10/07/2019,apricot,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT23 2NO
Ingamar,5,male,Brittany,18/05/2019,09/07/2019,brown,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT30 2VN
Hudgens,12,female,Pharaoh Hound,16/02/2019,10/07/2019,gray and black,short,large,yes,yes,yes,yes,yes,yes,yes,garden,BT59 4GN
Marcell,14,male,Basenji,19/11/2019,15/07/2019,white,long,medium,no,yes,yes,yes,yes,yes,yes,flat,BT2 3VT
Thurlow,8,female,English Setter,05/03/2019,13/07/2019,brown and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT75 2BU
Kinnon,8,male,Great Dane,30/06/2019,10/07/2019,black and brown,medium,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT22 3CJ
Duane,17,female,Clumber Spaniel,20/02/2019,10/07/2019,brown and white,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT26 1BU
Demott,9,female,Tibetan Mastiff,03/02/2019,10/07/2019,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT68 6MP
Jessa,14,male,Japanese Akita,30/06/2019,10/07/2019,black,short,medium,yes,yes,yes,yes,no,yes,yes,garden,BT12 7MU
Marrilee,2,male,Cavalier King Charles Spaniel,15/02/2019,10/07/2019,brown and white,short,large,no,yes,yes,yes,no,no,no,both flat and garden,BT22 4CQ
Kowtko,14,male,English Toy Terrier (Black & Tan),15/07/2019,03/07/2019,white,long,large,yes,yes,yes,yes,no,no,no,both flat and garden,BT23 2FW
Holcomb,3,male,Poodle Standard,08/07/2019,11/07/2019,striped,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT52 4KB
Aube,14,male,Brittany,05/06/2019,20/06/2019,apricot,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT13 6JX
Adham,10,male,Collie (Rough),24/03/2019,02/07/2019,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT76 9TA
Lorinda,5,male,Weimaraner,08/05/2019,01/07/2019,brown,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT2 7UA
Fisch,4,male,Shetland Sheepdog,20/06/2019,21/06/2019,red,short,medium,no,yes,yes,yes,yes,yes,yes,flat,BT64 4JK
Wandis,4,female,Airedale Terrier,01/06/2019,20/06/2019,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT36 4ED
Teodora,11,male,Labrador Retriever,15/06/2019,20/06/2019,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT36 1CW
Kareem,15,female,Samoyed,23/04/2019,02/07/2019,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT47 4VO
Georgeta,7,male,Lakeland Terrier,05/06/2019,05/06/2019,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT1 5FB
Haywood,8,male,Irish Terrier,28/06/2019,28/06/2019,sable,medium,large,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT42 5CP
Yoo,17,male,Bull Terrier Miniature,16/05/2019,02/07/2019,striped,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT75 3FZ
Christan,15,female,Dachshund (Miniature Long Haired),29/06/2019,04/06/2019,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT55 2RZ
Brine,2,female,Schipperke,18/05/2019,02/07/2019,black and white,long,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT34 4AJ
Beilul,4,female,Bullmastiff,01/06/2019,20/06/2019,striped,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT10 9TU
Hoes,17,male,Harrier Hound,15/07/2019,01/07/2019,white,wirehaired,small,yes,yes,yes,yes,yes,yes,yes,flat,BT61 5AR
Vale,16,female,Welsh Corgi (Cardigan),21/06/2019,21/06/2019,gray,medium,medium,no,yes,yes,yes,yes,yes,no,flat,BT45 8OT
Alisha,13,female,Australian Cattle Dog,17/06/2019,16/06/2019,spotty,short,medium,yes,yes,yes,yes,yes,yes,no,flat,BT67 2XW
Alithia,14,male,Bracco Italiano,18/06/2019,18/06/2019,black and tan,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT44 6PZ
Kenton,5,male,Scottish Terrier,10/10/2018,28/06/2019,black and tan,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT23 4RV
Streeter,12,male,Swedish Vallhund,06/06/2019,08/06/2019,apricot,long,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT46 7XE
Oz,12,female,Maremma Sheepdog,15/06/2019,20/06/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT23 5SP
Cyndia,13,female,Airedale Terrier,11/05/2019,19/05/2019,apricot,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT46 1JQ
Redvers,5,male,Dobermann,29/06/2019,29/05/2019,black and brown,short,medium,yes,yes,yes,yes,yes,yes,no,garden,BT3 7WB
Erleena,13,male,Poodle Miniature,05/04/2017,14/05/2019,black and tan,medium,small,yes,yes,yes,yes,yes,yes,no,flat,BT1 8RO
Adrian,9,female,Lakeland Terrier,01/01/2018,14/05/2019,striped,short,small,yes,yes,yes,yes,yes,yes,no,flat,BT55 9RW
Delmer,15,female,Chesapeake Bay Retriever,03/06/2019,02/06/2019,striped,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT65 3FC
Marsiella,7,male,Beagle,06/05/2019,19/05/2019,apricot,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT25 6BM
Kamp,16,male,Boxer,25/05/2019,01/06/2019,black and white,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT78 6MW
Adabel,10,male,Gordon Setter,08/03/2019,12/05/2019,black,medium,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT22 2KW
Byers,12,male,Borzoi,22/05/2019,01/06/2019,black,medium,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT21 9PR
Salvadore,9,male,Scottish Terrier,20/01/2019,24/05/2019,black and white,wirehaired,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT55 3PM
Chandra,6,female,Samoyed,27/05/2019,02/06/2019,striped,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT40 3XG
Reynolds,6,male,Basset Fauve de Bretagne,31/05/2019,12/05/2019,striped,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT81 4TM
Sperry,12,female,Airedale Terrier,08/03/2019,12/05/2019,gray,medium,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT24 2ZG
Godard,13,male,St Bernard,23/05/2019,01/06/2019,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT38 2UZ
Eryn,15,male,Chinese Crested,13/05/2019,28/05/2019,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT81 5LX
Celina,15,female,Basset Fauve de Bretagne,23/05/2019,01/06/2019,black and brown,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT26 2HD
Cromwell,15,male,Swedish Vallhund,30/06/2019,24/05/2019,striped,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT48 9TA
Schlesinger,3,female,Kerry Blue Terrier,09/04/2019,18/05/2019,white,short,medium,yes,yes,yes,yes,yes,yes,no,flat,BT1 4SA
Lathrop,6,male,Bichon Frise,11/05/2019,25/05/2019,tricolor,long,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT31 6ZS
Strickman,7,male,Italian Greyhound,14/06/2019,30/05/2019,black,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT81 1AH
Hanson,5,female,Bichon Frise,07/02/2019,26/04/2019,black,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT24 4CA
Selfridge,10,male,Rottweiler,24/04/2019,24/04/2019,gray and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT60 5PO
Emmie,11,male,Field Spaniel,07/05/2019,07/05/2019,yellow-brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT79 9RG
Oleg,10,female,Dobermann,20/11/2013,09/05/2019,black,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT17 6TU
Iago,11,female,Affenpinscher,20/12/2013,27/04/2019,black,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT36 8BE
Elita,7,female,Belgian Shepherd Dog Malinois,20/11/2013,13/04/2019,saddle back,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT20 6AJ
Ginzburg,13,male,Siberian Husky,28/04/2019,10/05/2019,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT64 7KT
